ID Cliente,meses_consecutivos,Categoria
5546,0,Inactivo
5547,24,Diamante
5548,24,Diamante
5549,24,Diamante
5550,24,Diamante
5551,0,Inactivo
5552,24,Diamante
5553,24,Diamante
5554,0,Inactivo
5555,24,Diamante
5556,24,Diamante
5557,24,Diamante
5558,0,Inactivo
5559,0,Inactivo
5560,0,Inactivo
5561,13,Diamante
5562,24,Diamante
5563,0,Inactivo
5564,24,Diamante
5565,24,Diamante
5566,24,Diamante
5567,24,Diamante
5568,0,Inactivo
5569,0,Inactivo
5570,24,Diamante
5571,0,Inactivo
5572,0,Inactivo
5573,0,Inactivo
5574,0,Inactivo
5575,24,Diamante
5576,21,Diamante
5577,24,Diamante
5578,24,Diamante
5579,24,Diamante
5580,0,Inactivo
5581,0,Inactivo
5582,0,Inactivo
5583,0,Inactivo
5584,21,Diamante
5585,0,Inactivo
5586,0,Inactivo
5587,24,Diamante
5588,0,Inactivo
5589,24,Diamante
5590,24,Diamante
5591,24,Diamante
5592,24,Diamante
5593,24,Diamante
5594,0,Inactivo
5595,0,Inactivo
5596,24,Diamante
5597,0,Inactivo
5598,0,Inactivo
5599,24,Diamante
5600,24,Diamante
5601,10,Esmeralda
5602,24,Diamante
5603,24,Diamante
5604,22,Diamante
5605,24,Diamante
5606,24,Diamante
5607,24,Diamante
5608,0,Inactivo
5609,24,Diamante
5610,24,Diamante
5611,24,Diamante
5612,24,Diamante
5613,0,Inactivo
5614,24,Diamante
5615,0,Inactivo
5616,0,Inactivo
5617,24,Diamante
5618,24,Diamante
5619,24,Diamante
5620,24,Diamante
5621,24,Diamante
5622,0,Inactivo
5623,24,Diamante
5624,24,Diamante
5625,0,Inactivo
5626,0,Inactivo
5627,0,Inactivo
5628,0,Inactivo
5629,0,Inactivo
5630,0,Inactivo
5631,0,Inactivo
5632,24,Diamante
5633,0,Inactivo
5634,24,Diamante
5635,24,Diamante
5636,24,Diamante
5637,24,Diamante
5638,0,Inactivo
5639,0,Inactivo
5640,24,Diamante
5641,0,Inactivo
5642,0,Inactivo
5643,24,Diamante
5644,24,Diamante
5645,24,Diamante
5646,24,Diamante
5647,24,Diamante
5648,24,Diamante
5649,24,Diamante
5650,24,Diamante
5651,0,Inactivo
5652,0,Inactivo
5653,24,Diamante
5654,24,Diamante
5655,0,Inactivo
5656,24,Diamante
5657,24,Diamante
5658,24,Diamante
5659,24,Diamante
5660,24,Diamante
5661,24,Diamante
5662,24,Diamante
5663,0,Inactivo
5664,24,Diamante
5665,0,Inactivo
5666,0,Inactivo
5667,24,Diamante
5668,24,Diamante
5669,24,Diamante
5670,0,Inactivo
5671,0,Inactivo
5672,24,Diamante
5673,0,Inactivo
5674,0,Inactivo
5675,0,Inactivo
5676,24,Diamante
5677,24,Diamante
5678,1,Bronce
5679,24,Diamante
5680,0,Inactivo
5681,0,Inactivo
5682,0,Inactivo
5683,24,Diamante
5684,24,Diamante
5685,0,Inactivo
5686,24,Diamante
5687,0,Inactivo
5688,24,Diamante
5689,24,Diamante
5690,24,Diamante
5691,24,Diamante
5692,24,Diamante
5693,24,Diamante
5694,24,Diamante
5695,0,Inactivo
5696,24,Diamante
5697,0,Inactivo
5698,24,Diamante
5699,0,Inactivo
5700,24,Diamante
5701,0,Inactivo
5702,0,Inactivo
5703,24,Diamante
5704,24,Diamante
5705,0,Inactivo
5706,0,Inactivo
5707,0,Inactivo
5708,24,Diamante
5709,0,Inactivo
5710,24,Diamante
5711,24,Diamante
5712,0,Inactivo
5713,0,Inactivo
5714,24,Diamante
5715,24,Diamante
5716,0,Inactivo
5717,0,Inactivo
5718,0,Inactivo
5719,24,Diamante
5720,24,Diamante
5721,24,Diamante
5722,24,Diamante
5723,24,Diamante
5724,24,Diamante
5725,0,Inactivo
5726,24,Diamante
5727,0,Inactivo
5728,24,Diamante
5729,24,Diamante
5730,24,Diamante
5731,24,Diamante
5732,24,Diamante
5733,0,Inactivo
5734,19,Diamante
5735,24,Diamante
5736,0,Inactivo
5737,24,Diamante
5738,24,Diamante
5739,0,Inactivo
5740,0,Inactivo
5741,24,Diamante
5742,24,Diamante
5743,0,Inactivo
5744,24,Diamante
5745,24,Diamante
5746,24,Diamante
5747,0,Inactivo
5748,0,Inactivo
5749,24,Diamante
5750,0,Inactivo
5751,0,Inactivo
5752,24,Diamante
5753,0,Inactivo
5754,0,Inactivo
5755,0,Inactivo
5756,0,Inactivo
5757,24,Diamante
5758,19,Diamante
5759,24,Diamante
5760,0,Inactivo
5761,0,Inactivo
5762,24,Diamante
5763,0,Inactivo
5764,0,Inactivo
5765,0,Inactivo
5766,0,Inactivo
5767,24,Diamante
5768,0,Inactivo
5769,0,Inactivo
5770,24,Diamante
5771,24,Diamante
5772,0,Inactivo
5773,24,Diamante
5774,0,Inactivo
5775,0,Inactivo
5776,24,Diamante
5777,0,Inactivo
5778,24,Diamante
5779,24,Diamante
5780,24,Diamante
5781,24,Diamante
5782,24,Diamante
5783,2,Bronce
5784,0,Inactivo
5785,0,Inactivo
5786,0,Inactivo
5787,0,Inactivo
5788,0,Inactivo
5789,0,Inactivo
5790,0,Inactivo
5791,0,Inactivo
5792,24,Diamante
5793,24,Diamante
5794,0,Inactivo
5795,0,Inactivo
5796,0,Inactivo
5797,0,Inactivo
5798,24,Diamante
5799,24,Diamante
5800,24,Diamante
5801,24,Diamante
5802,24,Diamante
5803,0,Inactivo
5804,24,Diamante
5805,0,Inactivo
5806,24,Diamante
5807,0,Inactivo
5808,24,Diamante
5809,24,Diamante
5810,0,Inactivo
5811,0,Inactivo
5812,0,Inactivo
5813,24,Diamante
5814,24,Diamante
5815,0,Inactivo
5816,0,Inactivo
5817,0,Inactivo
5818,0,Inactivo
5819,0,Inactivo
5820,0,Inactivo
5821,0,Inactivo
5822,24,Diamante
5823,24,Diamante
5824,0,Inactivo
5825,24,Diamante
5826,0,Inactivo
5827,0,Inactivo
5828,24,Diamante
5829,0,Inactivo
5830,24,Diamante
5831,24,Diamante
5832,0,Inactivo
5833,24,Diamante
5834,0,Inactivo
5835,0,Inactivo
5836,24,Diamante
5837,0,Inactivo
5838,0,Inactivo
5839,24,Diamante
5840,0,Inactivo
5841,1,Bronce
5842,24,Diamante
5843,0,Inactivo
5844,24,Diamante
5845,0,Inactivo
5846,24,Diamante
5847,24,Diamante
5848,24,Diamante
5849,0,Inactivo
5850,24,Diamante
5851,0,Inactivo
5852,24,Diamante
5853,24,Diamante
5854,0,Inactivo
5855,0,Inactivo
5856,24,Diamante
5857,0,Inactivo
5858,24,Diamante
5859,0,Inactivo
5860,0,Inactivo
5861,24,Diamante
5862,24,Diamante
5863,0,Inactivo
5864,24,Diamante
5865,24,Diamante
5866,0,Inactivo
5867,0,Inactivo
5868,24,Diamante
5869,0,Inactivo
5870,24,Diamante
5871,0,Inactivo
5872,0,Inactivo
5873,24,Diamante
5874,24,Diamante
5875,0,Inactivo
5876,0,Inactivo
5877,0,Inactivo
5878,24,Diamante
5879,0,Inactivo
5880,0,Inactivo
5881,0,Inactivo
5882,24,Diamante
5883,24,Diamante
5884,0,Inactivo
5885,24,Diamante
5886,0,Inactivo
5887,0,Inactivo
5888,0,Inactivo
5889,0,Inactivo
5890,24,Diamante
5891,24,Diamante
5892,0,Inactivo
5893,0,Inactivo
5894,0,Inactivo
5895,14,Diamante
5896,24,Diamante
5897,24,Diamante
5898,24,Diamante
5899,24,Diamante
5900,24,Diamante
5901,24,Diamante
5902,24,Diamante
5903,24,Diamante
5904,24,Diamante
5905,24,Diamante
5906,24,Diamante
5907,24,Diamante
5908,24,Diamante
5909,24,Diamante
5910,24,Diamante
5911,24,Diamante
5912,0,Inactivo
5913,18,Diamante
5914,24,Diamante
5915,24,Diamante
5916,0,Inactivo
5917,24,Diamante
5918,24,Diamante
5919,24,Diamante
5920,0,Inactivo
5921,0,Inactivo
5922,24,Diamante
5923,0,Inactivo
5924,0,Inactivo
5925,0,Inactivo
5926,24,Diamante
5927,24,Diamante
5928,24,Diamante
5929,24,Diamante
5930,24,Diamante
5931,24,Diamante
5932,24,Diamante
5933,0,Inactivo
5934,0,Inactivo
5935,0,Inactivo
5936,24,Diamante
5937,24,Diamante
5938,0,Inactivo
5939,24,Diamante
5940,24,Diamante
5941,24,Diamante
5942,24,Diamante
5943,24,Diamante
5944,0,Inactivo
5945,24,Diamante
5946,0,Inactivo
5947,0,Inactivo
5948,24,Diamante
5949,24,Diamante
5950,0,Inactivo
5951,0,Inactivo
5952,24,Diamante
5953,24,Diamante
5954,24,Diamante
5955,0,Inactivo
5956,0,Inactivo
5957,0,Inactivo
5958,24,Diamante
5959,0,Inactivo
5960,24,Diamante
5961,0,Inactivo
5962,24,Diamante
5963,24,Diamante
5964,0,Inactivo
5965,24,Diamante
5966,0,Inactivo
5967,24,Diamante
5968,24,Diamante
5969,0,Inactivo
5970,0,Inactivo
5971,24,Diamante
5972,0,Inactivo
5973,0,Inactivo
5974,0,Inactivo
5975,0,Inactivo
5976,24,Diamante
5977,0,Inactivo
5978,0,Inactivo
5979,0,Inactivo
5980,0,Inactivo
5981,24,Diamante
5982,24,Diamante
5983,24,Diamante
5984,24,Diamante
5985,24,Diamante
5986,24,Diamante
5987,24,Diamante
5988,24,Diamante
5989,24,Diamante
5990,0,Inactivo
5991,0,Inactivo
5992,0,Inactivo
5993,0,Inactivo
5994,0,Inactivo
5995,0,Inactivo
5996,0,Inactivo
5997,0,Inactivo
5998,24,Diamante
5999,0,Inactivo
6000,24,Diamante
6001,24,Diamante
6002,24,Diamante
6003,24,Diamante
6004,0,Inactivo
6005,24,Diamante
6006,0,Inactivo
6007,24,Diamante
6008,24,Diamante
6009,24,Diamante
6010,24,Diamante
6011,0,Inactivo
6012,24,Diamante
6013,24,Diamante
6014,24,Diamante
6015,24,Diamante
6016,24,Diamante
6017,0,Inactivo
6018,0,Inactivo
6019,24,Diamante
6020,24,Diamante
6021,0,Inactivo
6022,24,Diamante
6023,0,Inactivo
6024,24,Diamante
6025,0,Inactivo
6026,0,Inactivo
6027,0,Inactivo
6028,24,Diamante
6029,0,Inactivo
6030,0,Inactivo
6031,24,Diamante
6032,24,Diamante
6033,0,Inactivo
6034,24,Diamante
6035,0,Inactivo
6036,24,Diamante
6037,24,Diamante
6038,24,Diamante
6039,24,Diamante
6040,24,Diamante
6041,24,Diamante
6042,0,Inactivo
6043,24,Diamante
6044,24,Diamante
6045,24,Diamante
6046,24,Diamante
6047,13,Diamante
6048,0,Inactivo
6049,24,Diamante
6050,24,Diamante
6051,24,Diamante
6052,0,Inactivo
6053,0,Inactivo
6054,0,Inactivo
6055,24,Diamante
6056,24,Diamante
6057,0,Inactivo
6058,13,Diamante
6059,24,Diamante
6060,24,Diamante
6061,24,Diamante
6062,24,Diamante
6063,0,Inactivo
6064,24,Diamante
6065,0,Inactivo
6066,24,Diamante
6067,24,Diamante
6068,2,Bronce
6069,24,Diamante
6070,24,Diamante
6071,24,Diamante
6072,0,Inactivo
6073,0,Inactivo
6074,0,Inactivo
6075,0,Inactivo
6076,0,Inactivo
6077,24,Diamante
6078,24,Diamante
6079,24,Diamante
6080,24,Diamante
6081,0,Inactivo
6082,24,Diamante
6083,24,Diamante
6084,0,Inactivo
6085,0,Inactivo
6086,0,Inactivo
6087,24,Diamante
6088,24,Diamante
6089,24,Diamante
6090,24,Diamante
6091,24,Diamante
6092,24,Diamante
6093,24,Diamante
6094,24,Diamante
6095,24,Diamante
6096,0,Inactivo
6097,0,Inactivo
6098,24,Diamante
6099,0,Inactivo
6100,24,Diamante
6101,24,Diamante
6102,0,Inactivo
6103,0,Inactivo
6104,24,Diamante
6105,0,Inactivo
6106,24,Diamante
6107,24,Diamante
6108,0,Inactivo
6109,0,Inactivo
6110,24,Diamante
6111,0,Inactivo
6112,0,Inactivo
6113,24,Diamante
6114,0,Inactivo
6115,24,Diamante
6116,24,Diamante
6117,0,Inactivo
6118,0,Inactivo
6119,0,Inactivo
6120,0,Inactivo
6121,24,Diamante
6122,24,Diamante
6123,0,Inactivo
6124,0,Inactivo
6125,24,Diamante
6126,0,Inactivo
6127,0,Inactivo
6128,24,Diamante
6129,0,Inactivo
6130,24,Diamante
6131,24,Diamante
6132,24,Diamante
6133,24,Diamante
6134,0,Inactivo
6135,0,Inactivo
6136,24,Diamante
6137,24,Diamante
6138,24,Diamante
6140,0,Inactivo
6141,24,Diamante
6142,24,Diamante
6143,0,Inactivo
6144,18,Diamante
6145,0,Inactivo
6146,0,Inactivo
6147,24,Diamante
6148,24,Diamante
6149,24,Diamante
6150,24,Diamante
6151,0,Inactivo
6152,0,Inactivo
6153,0,Inactivo
6154,24,Diamante
6155,0,Inactivo
6156,0,Inactivo
6157,24,Diamante
6158,0,Inactivo
6159,24,Diamante
6160,0,Inactivo
6161,0,Inactivo
6162,24,Diamante
6163,0,Inactivo
6164,24,Diamante
6165,24,Diamante
6166,0,Inactivo
6167,0,Inactivo
6168,24,Diamante
6169,24,Diamante
6170,0,Inactivo
6171,24,Diamante
6172,0,Inactivo
6173,0,Inactivo
6174,0,Inactivo
6175,0,Inactivo
6176,0,Inactivo
6177,24,Diamante
6178,0,Inactivo
6179,24,Diamante
6180,0,Inactivo
6181,24,Diamante
6182,24,Diamante
6183,24,Diamante
6184,0,Inactivo
6185,24,Diamante
6186,0,Inactivo
6187,0,Inactivo
6188,24,Diamante
6189,24,Diamante
6190,0,Inactivo
6191,24,Diamante
6192,24,Diamante
6193,24,Diamante
6194,0,Inactivo
6195,22,Diamante
6196,24,Diamante
6197,0,Inactivo
6198,24,Diamante
6199,0,Inactivo
6200,0,Inactivo
6201,23,Diamante
6202,0,Inactivo
6203,0,Inactivo
6204,0,Inactivo
6205,24,Diamante
6206,0,Inactivo
6207,0,Inactivo
6208,23,Diamante
6209,24,Diamante
6210,23,Diamante
6211,0,Inactivo
6212,24,Diamante
6213,0,Inactivo
6214,23,Diamante
6215,23,Diamante
6216,23,Diamante
6217,23,Diamante
6218,23,Diamante
6219,0,Inactivo
6220,23,Diamante
6221,23,Diamante
6222,23,Diamante
6223,23,Diamante
6224,23,Diamante
6225,23,Diamante
6226,0,Inactivo
6227,0,Inactivo
6228,23,Diamante
6229,23,Diamante
6230,23,Diamante
6231,23,Diamante
6232,23,Diamante
6233,23,Diamante
6234,0,Inactivo
6235,23,Diamante
6236,0,Inactivo
6237,0,Inactivo
6238,23,Diamante
6239,23,Diamante
6240,15,Diamante
6241,23,Diamante
6242,0,Inactivo
6243,0,Inactivo
6244,0,Inactivo
6245,0,Inactivo
6246,0,Inactivo
6247,23,Diamante
6248,23,Diamante
6249,23,Diamante
6250,23,Diamante
6251,0,Inactivo
6252,0,Inactivo
6253,23,Diamante
6254,23,Diamante
6255,23,Diamante
6256,0,Inactivo
6257,23,Diamante
6258,0,Inactivo
6259,23,Diamante
6260,23,Diamante
6261,23,Diamante
6262,23,Diamante
6263,23,Diamante
6264,0,Inactivo
6265,23,Diamante
6266,23,Diamante
6267,0,Inactivo
6268,23,Diamante
6269,23,Diamante
6270,0,Inactivo
6271,23,Diamante
6272,23,Diamante
6273,0,Inactivo
6274,23,Diamante
6275,0,Inactivo
6276,0,Inactivo
6277,22,Diamante
6278,23,Diamante
6279,23,Diamante
6280,0,Inactivo
6281,23,Diamante
6282,0,Inactivo
6283,0,Inactivo
6284,0,Inactivo
6285,0,Inactivo
6286,0,Inactivo
6287,0,Inactivo
6288,0,Inactivo
6289,22,Diamante
6290,0,Inactivo
6291,0,Inactivo
6292,0,Inactivo
6293,22,Diamante
6294,0,Inactivo
6295,0,Inactivo
6296,0,Inactivo
6297,22,Diamante
6298,0,Inactivo
6299,0,Inactivo
6300,0,Inactivo
6301,22,Diamante
6302,22,Diamante
6303,22,Diamante
6304,22,Diamante
6305,22,Diamante
6306,22,Diamante
6307,17,Diamante
6308,0,Inactivo
6309,0,Inactivo
6310,22,Diamante
6311,22,Diamante
6312,22,Diamante
6313,0,Inactivo
6314,22,Diamante
6315,0,Inactivo
6316,22,Diamante
6317,0,Inactivo
6318,22,Diamante
6319,0,Inactivo
6320,22,Diamante
6321,0,Inactivo
6322,22,Diamante
6323,0,Inactivo
6324,22,Diamante
6325,22,Diamante
6326,0,Inactivo
6327,0,Inactivo
6328,22,Diamante
6329,22,Diamante
6330,22,Diamante
6331,22,Diamante
6332,0,Inactivo
6333,0,Inactivo
6334,0,Inactivo
6335,4,Plata
6336,22,Diamante
6337,0,Inactivo
6338,0,Inactivo
6339,0,Inactivo
6340,0,Inactivo
6341,0,Inactivo
6342,0,Inactivo
6343,22,Diamante
6344,22,Diamante
6345,21,Diamante
6346,0,Inactivo
6347,21,Diamante
6348,0,Inactivo
6349,0,Inactivo
6350,21,Diamante
6351,21,Diamante
6352,21,Diamante
6353,21,Diamante
6354,21,Diamante
6355,21,Diamante
6356,21,Diamante
6357,21,Diamante
6358,21,Diamante
6359,21,Diamante
6360,21,Diamante
6361,0,Inactivo
6362,0,Inactivo
6363,21,Diamante
6364,21,Diamante
6365,0,Inactivo
6366,0,Inactivo
6367,21,Diamante
6368,0,Inactivo
6369,0,Inactivo
6370,0,Inactivo
6371,21,Diamante
6372,8,Oro
6373,21,Diamante
6374,0,Inactivo
6375,21,Diamante
6376,0,Inactivo
6377,21,Diamante
6378,0,Inactivo
6379,0,Inactivo
6380,0,Inactivo
6381,0,Inactivo
6382,0,Inactivo
6383,21,Diamante
6384,21,Diamante
6385,21,Diamante
6386,0,Inactivo
6387,21,Diamante
6388,21,Diamante
6389,0,Inactivo
6390,21,Diamante
6391,0,Inactivo
6392,21,Diamante
6393,21,Diamante
6394,21,Diamante
6395,0,Inactivo
6396,21,Diamante
6397,0,Inactivo
6398,21,Diamante
6399,0,Inactivo
6400,20,Diamante
6401,0,Inactivo
6402,0,Inactivo
6403,0,Inactivo
6404,0,Inactivo
6405,21,Diamante
6406,20,Diamante
6407,0,Inactivo
6408,21,Diamante
6409,21,Diamante
6410,0,Inactivo
6411,0,Inactivo
6412,20,Diamante
6413,20,Diamante
6414,20,Diamante
6415,1,Bronce
6416,20,Diamante
6417,20,Diamante
6418,20,Diamante
6419,20,Diamante
6420,20,Diamante
6421,20,Diamante
6422,1,Bronce
6423,0,Inactivo
6424,0,Inactivo
6425,0,Inactivo
6426,0,Inactivo
6427,20,Diamante
6428,20,Diamante
6429,0,Inactivo
6430,0,Inactivo
6431,20,Diamante
6432,20,Diamante
6433,0,Inactivo
6434,20,Diamante
6435,0,Inactivo
6436,20,Diamante
6437,20,Diamante
6438,0,Inactivo
6439,20,Diamante
6440,20,Diamante
6441,20,Diamante
6442,0,Inactivo
6443,20,Diamante
6444,20,Diamante
6445,0,Inactivo
6446,0,Inactivo
6447,20,Diamante
6448,20,Diamante
6449,20,Diamante
6450,20,Diamante
6451,20,Diamante
6452,0,Inactivo
6453,20,Diamante
6454,0,Inactivo
6455,20,Diamante
6456,20,Diamante
6457,20,Diamante
6458,0,Inactivo
6459,0,Inactivo
6460,0,Inactivo
6461,0,Inactivo
6462,20,Diamante
6463,0,Inactivo
6464,0,Inactivo
6465,20,Diamante
6466,0,Inactivo
6467,20,Diamante
6468,20,Diamante
6469,0,Inactivo
6470,0,Inactivo
6471,0,Inactivo
6472,0,Inactivo
6473,0,Inactivo
6474,20,Diamante
6475,20,Diamante
6476,0,Inactivo
6477,0,Inactivo
6478,0,Inactivo
6479,0,Inactivo
6480,20,Diamante
6481,20,Diamante
6482,0,Inactivo
6483,20,Diamante
6484,20,Diamante
6485,20,Diamante
6486,19,Diamante
6487,0,Inactivo
6488,0,Inactivo
6489,0,Inactivo
6490,0,Inactivo
6491,19,Diamante
6492,19,Diamante
6493,19,Diamante
6494,0,Inactivo
6495,19,Diamante
6496,19,Diamante
6497,19,Diamante
6498,19,Diamante
6499,19,Diamante
6500,19,Diamante
6501,19,Diamante
6502,17,Diamante
6503,0,Inactivo
6504,19,Diamante
6505,19,Diamante
6506,19,Diamante
6507,16,Diamante
6508,0,Inactivo
6509,19,Diamante
6510,19,Diamante
6511,19,Diamante
6512,0,Inactivo
6513,19,Diamante
6514,19,Diamante
6515,0,Inactivo
6516,0,Inactivo
6517,19,Diamante
6518,19,Diamante
6519,0,Inactivo
6520,0,Inactivo
6521,19,Diamante
6522,19,Diamante
6523,19,Diamante
6524,19,Diamante
6525,19,Diamante
6526,0,Inactivo
6527,0,Inactivo
6528,19,Diamante
6529,19,Diamante
6530,10,Esmeralda
6531,0,Inactivo
6532,0,Inactivo
6533,19,Diamante
6534,0,Inactivo
6535,19,Diamante
6536,10,Esmeralda
6537,19,Diamante
6538,19,Diamante
6539,19,Diamante
6540,19,Diamante
6541,19,Diamante
6542,19,Diamante
6543,19,Diamante
6544,0,Inactivo
6545,19,Diamante
6546,0,Inactivo
6547,0,Inactivo
6548,0,Inactivo
6549,0,Inactivo
6550,0,Inactivo
6551,19,Diamante
6552,0,Inactivo
6553,19,Diamante
6554,19,Diamante
6555,19,Diamante
6556,19,Diamante
6557,19,Diamante
6558,19,Diamante
6559,0,Inactivo
6560,19,Diamante
6561,19,Diamante
6562,0,Inactivo
6563,19,Diamante
6564,0,Inactivo
6565,19,Diamante
6566,19,Diamante
6567,0,Inactivo
6568,19,Diamante
6569,19,Diamante
6570,0,Inactivo
6571,0,Inactivo
6572,0,Inactivo
6573,19,Diamante
6574,19,Diamante
6575,19,Diamante
6576,0,Inactivo
6577,19,Diamante
6578,0,Inactivo
6579,0,Inactivo
6580,19,Diamante
6581,0,Inactivo
6582,13,Diamante
6583,0,Inactivo
6584,19,Diamante
6585,19,Diamante
6586,0,Inactivo
6587,0,Inactivo
6588,19,Diamante
6589,19,Diamante
6590,19,Diamante
6591,0,Inactivo
6592,15,Diamante
6593,19,Diamante
6594,0,Inactivo
6595,19,Diamante
6596,0,Inactivo
6597,0,Inactivo
6598,0,Inactivo
6599,0,Inactivo
6600,0,Inactivo
6601,0,Inactivo
6602,0,Inactivo
6603,0,Inactivo
6604,19,Diamante
6605,0,Inactivo
6606,19,Diamante
6607,19,Diamante
6608,19,Diamante
6609,17,Diamante
6610,0,Inactivo
6611,19,Diamante
6612,18,Diamante
6613,0,Inactivo
6614,18,Diamante
6615,0,Inactivo
6616,0,Inactivo
6617,18,Diamante
6618,0,Inactivo
6619,18,Diamante
6620,18,Diamante
6621,0,Inactivo
6622,0,Inactivo
6623,18,Diamante
6624,0,Inactivo
6625,18,Diamante
6626,18,Diamante
6627,0,Inactivo
6628,0,Inactivo
6629,0,Inactivo
6630,0,Inactivo
6631,18,Diamante
6632,18,Diamante
6633,18,Diamante
6634,18,Diamante
6635,18,Diamante
6636,18,Diamante
6637,18,Diamante
6638,18,Diamante
6639,0,Inactivo
6640,18,Diamante
6641,18,Diamante
6642,0,Inactivo
6643,18,Diamante
6644,0,Inactivo
6645,0,Inactivo
6646,18,Diamante
6647,18,Diamante
6648,18,Diamante
6649,18,Diamante
6650,18,Diamante
6651,0,Inactivo
6652,0,Inactivo
6653,0,Inactivo
6654,18,Diamante
6655,18,Diamante
6656,18,Diamante
6657,18,Diamante
6658,0,Inactivo
6659,18,Diamante
6660,18,Diamante
6661,14,Diamante
6662,0,Inactivo
6663,8,Oro
6664,0,Inactivo
6665,18,Diamante
6666,14,Diamante
6667,0,Inactivo
6668,0,Inactivo
6669,18,Diamante
6670,18,Diamante
6671,18,Diamante
6672,0,Inactivo
6673,0,Inactivo
6674,10,Esmeralda
6675,0,Inactivo
6676,0,Inactivo
6677,18,Diamante
6678,18,Diamante
6679,18,Diamante
6680,18,Diamante
6681,18,Diamante
6682,0,Inactivo
6683,18,Diamante
6684,0,Inactivo
6685,18,Diamante
6686,18,Diamante
6687,0,Inactivo
6688,18,Diamante
6689,0,Inactivo
6690,0,Inactivo
6691,0,Inactivo
6692,0,Inactivo
6693,0,Inactivo
6694,18,Diamante
6695,16,Diamante
6696,18,Diamante
6697,18,Diamante
6698,18,Diamante
6699,18,Diamante
6700,0,Inactivo
6701,0,Inactivo
6702,18,Diamante
6703,0,Inactivo
6704,0,Inactivo
6705,18,Diamante
6706,0,Inactivo
6707,18,Diamante
6708,0,Inactivo
6709,18,Diamante
6710,18,Diamante
6711,0,Inactivo
6712,18,Diamante
6713,18,Diamante
6714,18,Diamante
6715,16,Diamante
6716,18,Diamante
6717,13,Diamante
6718,18,Diamante
6719,18,Diamante
6720,17,Diamante
6721,0,Inactivo
6722,18,Diamante
6723,0,Inactivo
6724,0,Inactivo
6725,18,Diamante
6726,18,Diamante
6727,18,Diamante
6728,18,Diamante
6729,4,Plata
6730,18,Diamante
6731,18,Diamante
6732,18,Diamante
6733,18,Diamante
6734,0,Inactivo
6735,18,Diamante
6736,18,Diamante
6737,18,Diamante
6738,18,Diamante
6739,18,Diamante
6740,0,Inactivo
6741,18,Diamante
6742,18,Diamante
6743,17,Diamante
6744,0,Inactivo
6745,18,Diamante
6746,0,Inactivo
6747,0,Inactivo
6748,18,Diamante
6749,0,Inactivo
6750,0,Inactivo
6751,18,Diamante
6752,0,Inactivo
6753,17,Diamante
6754,0,Inactivo
6755,18,Diamante
6756,18,Diamante
6757,17,Diamante
6758,0,Inactivo
6759,18,Diamante
6760,18,Diamante
6761,18,Diamante
6762,0,Inactivo
6763,0,Inactivo
6764,0,Inactivo
6765,0,Inactivo
6766,0,Inactivo
6767,17,Diamante
6768,0,Inactivo
6769,0,Inactivo
6770,18,Diamante
6771,16,Diamante
6772,18,Diamante
6773,0,Inactivo
6774,18,Diamante
6775,18,Diamante
6776,0,Inactivo
6777,0,Inactivo
6778,17,Diamante
6779,17,Diamante
6780,0,Inactivo
6781,17,Diamante
6782,17,Diamante
6783,17,Diamante
6784,0,Inactivo
6785,17,Diamante
6786,0,Inactivo
6787,17,Diamante
6788,17,Diamante
6789,0,Inactivo
6790,17,Diamante
6791,17,Diamante
6792,17,Diamante
6793,0,Inactivo
6794,17,Diamante
6795,17,Diamante
6796,17,Diamante
6797,0,Inactivo
6798,17,Diamante
6799,0,Inactivo
6800,17,Diamante
6801,17,Diamante
6802,17,Diamante
6803,17,Diamante
6804,14,Diamante
6805,17,Diamante
6806,1,Bronce
6807,0,Inactivo
6808,17,Diamante
6809,17,Diamante
6810,17,Diamante
6811,0,Inactivo
6812,17,Diamante
6813,0,Inactivo
6814,17,Diamante
6815,17,Diamante
6816,17,Diamante
6817,0,Inactivo
6818,17,Diamante
6819,17,Diamante
6820,1,Bronce
6821,0,Inactivo
6822,0,Inactivo
6823,17,Diamante
6824,0,Inactivo
6825,17,Diamante
6826,17,Diamante
6827,17,Diamante
6828,17,Diamante
6829,0,Inactivo
6830,17,Diamante
6831,17,Diamante
6832,0,Inactivo
6833,0,Inactivo
6834,15,Diamante
6835,17,Diamante
6836,17,Diamante
6837,17,Diamante
6838,17,Diamante
6839,17,Diamante
6840,0,Inactivo
6841,17,Diamante
6842,17,Diamante
6843,17,Diamante
6844,17,Diamante
6845,17,Diamante
6846,17,Diamante
6847,5,Plata
6848,0,Inactivo
6849,16,Diamante
6850,0,Inactivo
6851,0,Inactivo
6852,0,Inactivo
6853,16,Diamante
6854,0,Inactivo
6855,0,Inactivo
6856,0,Inactivo
6857,0,Inactivo
6858,16,Diamante
6859,1,Bronce
6860,16,Diamante
6861,0,Inactivo
6862,16,Diamante
6863,0,Inactivo
6864,16,Diamante
6865,16,Diamante
6866,0,Inactivo
6867,0,Inactivo
6868,16,Diamante
6869,0,Inactivo
6870,16,Diamante
6871,16,Diamante
6872,16,Diamante
6873,16,Diamante
6874,16,Diamante
6875,0,Inactivo
6876,16,Diamante
6877,16,Diamante
6878,16,Diamante
6879,0,Inactivo
6880,0,Inactivo
6881,0,Inactivo
6882,16,Diamante
6883,16,Diamante
6884,16,Diamante
6885,16,Diamante
6886,16,Diamante
6887,0,Inactivo
